M4id,Frequency,Horizon,SP,StartingDate
Y12110,1,6,Yearly,31-12-60 12:00
Y12111,1,6,Yearly,31-12-95 12:00
Y12112,1,6,Yearly,31-12-91 12:00
Y12113,1,6,Yearly,31-12-60 12:00
Y12114,1,6,Yearly,31-12-60 12:00
Y12115,1,6,Yearly,31-12-95 12:00
Y12116,1,6,Yearly,31-12-60 12:00
Y12117,1,6,Yearly,31-12-60 12:00
Y12118,1,6,Yearly,31-12-93 12:00
Y12119,1,6,Yearly,31-12-60 12:00
Y12120,1,6,Yearly,31-12-66 12:00
Y12121,1,6,Yearly,31-12-70 12:00
Y12122,1,6,Yearly,31-12-95 12:00
Y12123,1,6,Yearly,31-12-92 12:00
Y12124,1,6,Yearly,31-12-60 12:00
Y12125,1,6,Yearly,31-12-60 12:00
Y12126,1,6,Yearly,31-12-60 12:00
Y12127,1,6,Yearly,31-12-68 12:00
Y12128,1,6,Yearly,31-12-90 12:00
Y12129,1,6,Yearly,31-12-93 12:00
Y12130,1,6,Yearly,31-12-60 12:00
Y12131,1,6,Yearly,31-12-80 12:00
Y12132,1,6,Yearly,31-12-60 12:00
Y12133,1,6,Yearly,31-12-60 12:00
Y12134,1,6,Yearly,31-12-92 12:00
Y12135,1,6,Yearly,31-12-60 12:00
Y12136,1,6,Yearly,31-12-70 12:00
Y12137,1,6,Yearly,31-12-80 12:00
Y12138,1,6,Yearly,31-12-60 12:00
Y12139,1,6,Yearly,31-12-95 12:00
Y12140,1,6,Yearly,31-12-95 12:00
Y12141,1,6,Yearly,31-12-95 12:00
Y12142,1,6,Yearly,31-12-95 12:00
Y12143,1,6,Yearly,31-12-95 12:00
Y12144,1,6,Yearly,31-12-95 12:00
Y12145,1,6,Yearly,31-12-95 12:00
Y12146,1,6,Yearly,31-12-96 12:00
Y12147,1,6,Yearly,31-12-95 12:00
Y12148,1,6,Yearly,31-12-95 12:00
Y12149,1,6,Yearly,31-12-95 12:00
Y12150,1,6,Yearly,31-12-95 12:00
Y12151,1,6,Yearly,31-12-95 12:00
Y12152,1,6,Yearly,31-12-91 12:00
Y12153,1,6,Yearly,31-12-91 12:00
Y12154,1,6,Yearly,30-06-88 12:00
Y12155,1,6,Yearly,30-06-89 12:00
Y12156,1,6,Yearly,30-06-88 12:00
Y12157,1,6,Yearly,30-06-60 12:00
Y12158,1,6,Yearly,30-06-60 12:00
Y12159,1,6,Yearly,30-06-60 12:00
Y12160,1,6,Yearly,30-06-60 12:00
Y12161,1,6,Yearly,30-06-60 12:00
Y12162,1,6,Yearly,30-06-60 12:00
Y12163,1,6,Yearly,30-06-60 12:00
Y12164,1,6,Yearly,30-06-78 12:00
Y12165,1,6,Yearly,30-06-60 12:00
Y12166,1,6,Yearly,30-06-75 12:00
Y12167,1,6,Yearly,30-06-60 12:00
Y12168,1,6,Yearly,30-06-60 12:00
Y12169,1,6,Yearly,30-06-60 12:00
Y12170,1,6,Yearly,30-06-60 12:00
Y12171,1,6,Yearly,30-06-60 12:00
Y12172,1,6,Yearly,30-06-60 12:00
Y12173,1,6,Yearly,30-06-60 12:00
Y12174,1,6,Yearly,30-06-60 12:00
Y12175,1,6,Yearly,30-06-60 12:00
Y12176,1,6,Yearly,30-06-60 12:00
Y12177,1,6,Yearly,30-06-60 12:00
Y12178,1,6,Yearly,30-06-60 12:00
Y12179,1,6,Yearly,30-06-60 12:00
Y12180,1,6,Yearly,30-06-60 12:00
Y12181,1,6,Yearly,30-06-75 12:00
Y12182,1,6,Yearly,30-06-60 12:00
Y12183,1,6,Yearly,30-06-60 12:00
Y12184,1,6,Yearly,30-06-60 12:00
Y12185,1,6,Yearly,30-06-75 12:00
Y12186,1,6,Yearly,30-06-70 12:00
Y12187,1,6,Yearly,30-06-92 12:00
Y12188,1,6,Yearly,30-06-75 12:00
Y12189,1,6,Yearly,30-06-75 12:00
Y12190,1,6,Yearly,30-06-60 12:00
Y12191,1,6,Yearly,30-06-60 12:00
Y12192,1,6,Yearly,30-06-60 12:00
Y12193,1,6,Yearly,30-06-60 12:00
Y12194,1,6,Yearly,30-06-60 12:00
Y12195,1,6,Yearly,30-06-60 12:00
Y12196,1,6,Yearly,30-06-60 12:00
Y12197,1,6,Yearly,30-06-60 12:00
Y12198,1,6,Yearly,30-06-90 12:00
Y12199,1,6,Yearly,30-06-90 12:00
Y12200,1,6,Yearly,30-06-60 12:00
Y12201,1,6,Yearly,30-06-60 12:00
Y12202,1,6,Yearly,30-06-60 12:00
Y12203,1,6,Yearly,30-06-60 12:00
Y12204,1,6,Yearly,30-06-60 12:00
Y12205,1,6,Yearly,30-06-60 12:00
Y12206,1,6,Yearly,30-06-60 12:00
Y12207,1,6,Yearly,30-06-75 12:00
Y12208,1,6,Yearly,30-06-75 12:00
Y12209,1,6,Yearly,30-06-60 12:00
Y12210,1,6,Yearly,30-06-78 12:00
Y12211,1,6,Yearly,30-06-60 12:00
Y12212,1,6,Yearly,30-06-60 12:00
Y12213,1,6,Yearly,30-06-60 12:00
Y12214,1,6,Yearly,30-06-60 12:00
Y12215,1,6,Yearly,30-06-60 12:00
Y12216,1,6,Yearly,30-06-60 12:00
Y12217,1,6,Yearly,30-06-60 12:00
Y12218,1,6,Yearly,30-06-60 12:00
Y12219,1,6,Yearly,30-06-60 12:00
Y12220,1,6,Yearly,30-06-60 12:00
Y12221,1,6,Yearly,30-06-60 12:00
Y12222,1,6,Yearly,30-06-60 12:00
Y12223,1,6,Yearly,30-06-60 12:00
Y12224,1,6,Yearly,30-06-70 12:00
Y12225,1,6,Yearly,30-06-75 12:00
Y12226,1,6,Yearly,30-06-75 12:00
Y12227,1,6,Yearly,30-06-78 12:00
Y12228,1,6,Yearly,30-06-75 12:00
Y12229,1,6,Yearly,30-06-90 12:00
Y12230,1,6,Yearly,30-06-89 12:00
Y12231,1,6,Yearly,30-06-89 12:00
Y12232,1,6,Yearly,30-06-89 12:00
Y12233,1,6,Yearly,30-06-89 12:00
Y12234,1,6,Yearly,30-06-86 12:00
Y12235,1,6,Yearly,30-06-86 12:00
Y12236,1,6,Yearly,30-06-86 12:00
Y12237,1,6,Yearly,30-06-90 12:00
Y12238,1,6,Yearly,30-06-86 12:00
Y12239,1,6,Yearly,30-06-86 12:00
Y12240,1,6,Yearly,30-06-60 12:00
Y12241,1,6,Yearly,30-06-60 12:00
Y12242,1,6,Yearly,30-06-60 12:00
Y12243,1,6,Yearly,30-06-74 12:00
Y12244,1,6,Yearly,30-06-60 12:00
Y12245,1,6,Yearly,30-06-89 12:00
Y12246,1,6,Yearly,30-06-89 12:00
Y12247,1,6,Yearly,30-06-89 12:00
Y12248,1,6,Yearly,30-06-89 12:00
Y12249,1,6,Yearly,30-06-89 12:00
Y12250,1,6,Yearly,30-06-89 12:00
Y12251,1,6,Yearly,30-06-89 12:00
Y12252,1,6,Yearly,30-06-89 12:00
Y12253,1,6,Yearly,30-06-89 12:00
Y12254,1,6,Yearly,30-06-60 12:00
Y12255,1,6,Yearly,30-06-60 12:00
Y12256,1,6,Yearly,30-06-60 12:00
Y12257,1,6,Yearly,30-06-60 12:00
Y12258,1,6,Yearly,30-06-89 12:00
Y12259,1,6,Yearly,30-06-89 12:00
Y12260,1,6,Yearly,30-06-60 12:00
Y12261,1,6,Yearly,30-06-60 12:00
Y12262,1,6,Yearly,30-06-60 12:00
Y12263,1,6,Yearly,30-06-60 12:00
Y12264,1,6,Yearly,30-06-60 12:00
Y12265,1,6,Yearly,30-06-60 12:00
Y12266,1,6,Yearly,30-06-60 12:00
Y12267,1,6,Yearly,30-06-60 12:00
Y12268,1,6,Yearly,30-06-60 12:00
Y12269,1,6,Yearly,30-06-60 12:00
Y12270,1,6,Yearly,30-06-60 12:00
Y12271,1,6,Yearly,30-06-60 12:00
Y12272,1,6,Yearly,30-06-60 12:00
Y12273,1,6,Yearly,30-06-60 12:00
Y12274,1,6,Yearly,30-06-60 12:00
Y12275,1,6,Yearly,30-06-60 12:00
Y12276,1,6,Yearly,30-06-60 12:00
Y12277,1,6,Yearly,30-06-60 12:00
Y12278,1,6,Yearly,30-06-60 12:00
Y12279,1,6,Yearly,30-06-60 12:00
Y12280,1,6,Yearly,30-06-60 12:00
Y12281,1,6,Yearly,30-06-60 12:00
Y12282,1,6,Yearly,30-06-60 12:00
Y12283,1,6,Yearly,30-06-60 12:00
Y12284,1,6,Yearly,30-06-60 12:00
Y12285,1,6,Yearly,30-06-60 12:00
Y12286,1,6,Yearly,30-06-60 12:00
Y12287,1,6,Yearly,30-06-60 12:00
Y12288,1,6,Yearly,30-06-60 12:00
Y12289,1,6,Yearly,30-06-78 12:00
Y12290,1,6,Yearly,30-06-89 12:00
Y12291,1,6,Yearly,30-06-90 12:00
Y12292,1,6,Yearly,30-06-60 12:00
Y12293,1,6,Yearly,30-06-60 12:00
Y12294,1,6,Yearly,30-06-60 12:00
Y12295,1,6,Yearly,30-06-60 12:00
Y12296,1,6,Yearly,30-06-60 12:00
Y12297,1,6,Yearly,30-06-60 12:00
Y12298,1,6,Yearly,30-06-60 12:00
Y12299,1,6,Yearly,30-06-60 12:00
Y12300,1,6,Yearly,30-06-60 12:00
Y12301,1,6,Yearly,30-06-60 12:00
Y12302,1,6,Yearly,30-06-60 12:00
Y12303,1,6,Yearly,30-06-60 12:00
Y12304,1,6,Yearly,30-06-60 12:00
Y12305,1,6,Yearly,30-06-60 12:00
Y12306,1,6,Yearly,30-06-60 12:00
Y12307,1,6,Yearly,30-06-60 12:00
Y12308,1,6,Yearly,30-06-60 12:00
Y12309,1,6,Yearly,30-06-60 12:00
Y12310,1,6,Yearly,30-06-60 12:00
Y12311,1,6,Yearly,30-06-78 12:00
Y12312,1,6,Yearly,30-06-75 12:00
Y12313,1,6,Yearly,30-06-75 12:00
Y12314,1,6,Yearly,30-06-78 12:00
Y12315,1,6,Yearly,30-06-75 12:00
Y12316,1,6,Yearly,30-06-75 12:00
Y12317,1,6,Yearly,30-06-75 12:00
Y12318,1,6,Yearly,30-06-86 12:00
Y12319,1,6,Yearly,30-06-86 12:00
Y12320,1,6,Yearly,30-06-90 12:00
Y12321,1,6,Yearly,30-06-90 12:00
Y12322,1,6,Yearly,30-06-90 12:00
Y12323,1,6,Yearly,30-06-90 12:00
Y12324,1,6,Yearly,30-06-90 12:00
Y12325,1,6,Yearly,30-06-90 12:00
Y12326,1,6,Yearly,30-06-90 12:00
Y12327,1,6,Yearly,30-06-90 12:00
Y12328,1,6,Yearly,30-06-90 12:00
Y12329,1,6,Yearly,30-06-90 12:00
Y12330,1,6,Yearly,30-06-90 12:00
Y12331,1,6,Yearly,30-06-90 12:00
Y12332,1,6,Yearly,30-09-74 12:00
Y12333,1,6,Yearly,30-06-75 12:00
Y12334,1,6,Yearly,30-06-75 12:00
Y12335,1,6,Yearly,30-06-75 12:00
Y12336,1,6,Yearly,30-06-75 12:00
Y12337,1,6,Yearly,30-06-75 12:00
Y12338,1,6,Yearly,30-06-75 12:00
Y12339,1,6,Yearly,30-06-75 12:00
Y12340,1,6,Yearly,30-06-75 12:00
Y12341,1,6,Yearly,30-06-88 12:00
Y12342,1,6,Yearly,30-06-89 12:00
Y12343,1,6,Yearly,31-07-91 12:00
Y12344,1,6,Yearly,30-06-86 12:00
Y12345,1,6,Yearly,30-06-78 12:00
Y12346,1,6,Yearly,30-06-75 12:00
Y12347,1,6,Yearly,30-06-88 12:00
Y12348,1,6,Yearly,30-06-77 12:00
Y12349,1,6,Yearly,30-06-77 12:00
Y12350,1,6,Yearly,30-06-73 12:00
Y12351,1,6,Yearly,30-06-73 12:00
Y12352,1,6,Yearly,30-06-73 12:00
Y12353,1,6,Yearly,30-06-73 12:00
Y12354,1,6,Yearly,30-06-73 12:00
Y12355,1,6,Yearly,30-06-73 12:00
Y12356,1,6,Yearly,30-06-66 12:00
Y12357,1,6,Yearly,31-12-63 12:00
Y12358,1,6,Yearly,31-12-77 12:00
Y12359,1,6,Yearly,31-12-77 12:00
Y12360,1,6,Yearly,31-12-63 12:00
Y12361,1,6,Yearly,31-12-63 12:00
Y12362,1,6,Yearly,31-12-63 12:00
Y12363,1,6,Yearly,31-12-63 12:00
Y12364,1,6,Yearly,31-12-63 12:00
Y12365,1,6,Yearly,31-12-63 12:00
Y12366,1,6,Yearly,31-12-69 12:00
Y12367,1,6,Yearly,31-12-69 12:00
Y12368,1,6,Yearly,31-12-69 12:00
Y12369,1,6,Yearly,31-12-69 12:00
Y12370,1,6,Yearly,31-12-69 12:00
Y12371,1,6,Yearly,31-12-69 12:00
Y12372,1,6,Yearly,31-12-69 12:00
Y12373,1,6,Yearly,31-12-69 12:00
Y12374,1,6,Yearly,31-12-69 12:00
Y12375,1,6,Yearly,31-12-69 12:00
Y12376,1,6,Yearly,31-12-69 12:00
Y12377,1,6,Yearly,31-12-69 12:00
Y12378,1,6,Yearly,31-12-69 12:00
Y12379,1,6,Yearly,31-12-69 12:00
Y12380,1,6,Yearly,31-12-69 12:00
Y12381,1,6,Yearly,31-12-69 12:00
Y12382,1,6,Yearly,31-12-69 12:00
Y12383,1,6,Yearly,31-12-69 12:00
Y12384,1,6,Yearly,31-12-69 12:00
Y12385,1,6,Yearly,31-12-69 12:00
Y12386,1,6,Yearly,31-12-69 12:00
Y12387,1,6,Yearly,31-12-69 12:00
Y12388,1,6,Yearly,31-12-69 12:00
Y12389,1,6,Yearly,31-12-69 12:00
Y12390,1,6,Yearly,31-12-69 12:00
Y12391,1,6,Yearly,31-12-69 12:00
Y12392,1,6,Yearly,31-12-69 12:00
Y12393,1,6,Yearly,31-12-69 12:00
Y12394,1,6,Yearly,31-12-69 12:00
Y12395,1,6,Yearly,31-12-69 12:00
Y12396,1,6,Yearly,31-12-69 12:00
Y12397,1,6,Yearly,31-12-69 12:00
Y12398,1,6,Yearly,31-12-69 12:00
Y12399,1,6,Yearly,31-12-69 12:00
Y12400,1,6,Yearly,31-12-69 12:00
Y12401,1,6,Yearly,31-12-69 12:00
Y12402,1,6,Yearly,31-12-63 12:00
Y12403,1,6,Yearly,31-12-63 12:00
Y12404,1,6,Yearly,31-12-63 12:00
Y12405,1,6,Yearly,31-12-63 12:00
Y12406,1,6,Yearly,31-12-77 12:00
Y12407,1,6,Yearly,31-12-77 12:00
Y12408,1,6,Yearly,31-12-77 12:00
Y12409,1,6,Yearly,31-12-77 12:00
Y12410,1,6,Yearly,31-12-77 12:00
Y12411,1,6,Yearly,31-12-63 12:00
Y12412,1,6,Yearly,31-12-63 12:00
Y12413,1,6,Yearly,31-12-63 12:00
Y12414,1,6,Yearly,31-12-63 12:00
Y12415,1,6,Yearly,31-12-63 12:00
Y12416,1,6,Yearly,31-12-77 12:00
Y12417,1,6,Yearly,31-12-77 12:00
Y12418,1,6,Yearly,31-12-77 12:00
Y12419,1,6,Yearly,31-12-77 12:00
Y12420,1,6,Yearly,31-12-77 12:00
Y12421,1,6,Yearly,31-12-63 12:00
Y12422,1,6,Yearly,31-12-77 12:00
Y12423,1,6,Yearly,31-12-77 12:00
Y12424,1,6,Yearly,31-12-77 12:00
Y12425,1,6,Yearly,31-12-63 12:00
Y12426,1,6,Yearly,31-12-63 12:00
Y12427,1,6,Yearly,31-12-63 12:00
Y12428,1,6,Yearly,31-12-63 12:00
Y12429,1,6,Yearly,31-12-77 12:00
Y12430,1,6,Yearly,31-12-77 12:00
Y12431,1,6,Yearly,31-12-77 12:00
Y12432,1,6,Yearly,31-12-77 12:00
Y12433,1,6,Yearly,31-12-63 12:00
Y12434,1,6,Yearly,31-12-77 12:00
Y12435,1,6,Yearly,31-12-77 12:00
Y12436,1,6,Yearly,31-12-63 12:00
Y12437,1,6,Yearly,31-12-77 12:00
Y12438,1,6,Yearly,31-12-77 12:00
Y12439,1,6,Yearly,31-12-77 12:00
Y12440,1,6,Yearly,31-12-77 12:00
Y12441,1,6,Yearly,31-12-77 12:00
Y12442,1,6,Yearly,31-12-77 12:00
Y12443,1,6,Yearly,31-12-63 12:00
Y12444,1,6,Yearly,31-12-77 12:00
Y12445,1,6,Yearly,31-12-77 12:00
Y12446,1,6,Yearly,31-12-77 12:00
Y12447,1,6,Yearly,31-12-63 12:00
Y12448,1,6,Yearly,31-12-77 12:00
Y12449,1,6,Yearly,31-12-77 12:00
Y12450,1,6,Yearly,31-12-77 12:00
Y12451,1,6,Yearly,31-12-77 12:00
Y12452,1,6,Yearly,31-12-77 12:00
Y12453,1,6,Yearly,31-12-63 12:00
Y12454,1,6,Yearly,31-12-63 12:00
Y12455,1,6,Yearly,31-12-77 12:00
Y12456,1,6,Yearly,31-12-77 12:00
Y12457,1,6,Yearly,31-12-77 12:00
Y12458,1,6,Yearly,31-12-77 12:00
Y12459,1,6,Yearly,31-12-77 12:00
Y12460,1,6,Yearly,31-12-77 12:00
Y12461,1,6,Yearly,31-12-77 12:00
Y12462,1,6,Yearly,31-12-69 12:00
Y12463,1,6,Yearly,31-12-77 12:00
Y12464,1,6,Yearly,31-12-77 12:00
Y12465,1,6,Yearly,31-12-77 12:00
Y12466,1,6,Yearly,31-12-77 12:00
Y12467,1,6,Yearly,31-12-77 12:00
Y12468,1,6,Yearly,31-12-77 12:00
Y12469,1,6,Yearly,31-12-77 12:00
Y12470,1,6,Yearly,31-12-77 12:00
Y12471,1,6,Yearly,31-12-77 12:00
Y12472,1,6,Yearly,31-12-77 12:00
Y12473,1,6,Yearly,31-12-77 12:00
Y12474,1,6,Yearly,31-12-77 12:00
Y12475,1,6,Yearly,31-12-77 12:00
Y12476,1,6,Yearly,31-12-77 12:00
Y12477,1,6,Yearly,31-12-77 12:00
Y12478,1,6,Yearly,31-12-63 12:00
Y12479,1,6,Yearly,31-12-63 12:00
Y12480,1,6,Yearly,31-12-63 12:00
Y12481,1,6,Yearly,31-12-63 12:00
Y12482,1,6,Yearly,31-12-63 12:00
Y12483,1,6,Yearly,31-12-63 12:00
Y12484,1,6,Yearly,31-12-63 12:00
Y12485,1,6,Yearly,31-12-77 12:00
Y12486,1,6,Yearly,31-12-63 12:00
Y12487,1,6,Yearly,31-12-63 12:00
Y12488,1,6,Yearly,31-12-63 12:00
Y12489,1,6,Yearly,31-12-63 12:00
Y12490,1,6,Yearly,31-12-77 12:00
Y12491,1,6,Yearly,31-12-77 12:00
Y12492,1,6,Yearly,31-12-77 12:00
Y12493,1,6,Yearly,31-12-77 12:00
Y12494,1,6,Yearly,31-12-77 12:00
Y12495,1,6,Yearly,31-12-63 12:00
Y12496,1,6,Yearly,31-12-77 12:00
Y12497,1,6,Yearly,31-12-63 12:00
Y12498,1,6,Yearly,31-12-63 12:00
Y12499,1,6,Yearly,31-12-63 12:00
Y12500,1,6,Yearly,31-12-63 12:00
Y12501,1,6,Yearly,31-12-77 12:00
Y12502,1,6,Yearly,31-12-77 12:00
Y12503,1,6,Yearly,31-12-77 12:00
Y12504,1,6,Yearly,31-12-77 12:00
Y12505,1,6,Yearly,31-12-77 12:00
Y12506,1,6,Yearly,31-12-77 12:00
Y12507,1,6,Yearly,31-12-63 12:00
Y12508,1,6,Yearly,31-12-63 12:00
Y12509,1,6,Yearly,31-12-77 12:00
Y12510,1,6,Yearly,31-12-63 12:00
Y12511,1,6,Yearly,31-12-77 12:00
Y12512,1,6,Yearly,31-12-77 12:00
Y12513,1,6,Yearly,31-12-77 12:00
Y12514,1,6,Yearly,31-12-77 12:00
Y12515,1,6,Yearly,31-12-63 12:00
Y12516,1,6,Yearly,31-12-63 12:00
Y12517,1,6,Yearly,31-12-63 12:00
Y12518,1,6,Yearly,31-12-63 12:00
Y12519,1,6,Yearly,31-12-63 12:00
Y12520,1,6,Yearly,31-12-63 12:00
Y12521,1,6,Yearly,31-12-63 12:00
Y12522,1,6,Yearly,31-12-63 12:00
Y12523,1,6,Yearly,31-12-63 12:00
Y12524,1,6,Yearly,31-12-63 12:00
Y12525,1,6,Yearly,31-12-63 12:00
Y12526,1,6,Yearly,31-12-77 12:00
Y12527,1,6,Yearly,31-12-63 12:00
Y12528,1,6,Yearly,31-12-63 12:00
Y12529,1,6,Yearly,31-12-63 12:00
Y12530,1,6,Yearly,31-12-63 12:00
Y12531,1,6,Yearly,31-12-63 12:00
Y12532,1,6,Yearly,31-12-63 12:00
Y12533,1,6,Yearly,31-12-63 12:00
Y12534,1,6,Yearly,31-12-63 12:00
Y12535,1,6,Yearly,31-12-63 12:00
Y12536,1,6,Yearly,31-12-63 12:00
Y12537,1,6,Yearly,31-12-63 12:00
Y12538,1,6,Yearly,31-12-63 12:00
Y12539,1,6,Yearly,31-12-63 12:00
Y12540,1,6,Yearly,31-12-63 12:00
Y12541,1,6,Yearly,31-12-63 12:00
Y12542,1,6,Yearly,31-12-63 12:00
Y12543,1,6,Yearly,31-12-77 12:00
Y12544,1,6,Yearly,31-12-63 12:00
Y12545,1,6,Yearly,31-12-63 12:00
Y12546,1,6,Yearly,31-12-63 12:00
Y12547,1,6,Yearly,31-12-63 12:00
Y12548,1,6,Yearly,31-12-63 12:00
Y12549,1,6,Yearly,31-12-63 12:00
Y12550,1,6,Yearly,31-12-63 12:00
Y12551,1,6,Yearly,31-12-77 12:00
Y12552,1,6,Yearly,31-12-63 12:00
Y12553,1,6,Yearly,31-12-63 12:00
Y12554,1,6,Yearly,31-12-63 12:00
Y12555,1,6,Yearly,31-12-63 12:00
Y12556,1,6,Yearly,31-12-63 12:00
Y12557,1,6,Yearly,31-12-63 12:00
Y12558,1,6,Yearly,31-12-63 12:00
Y12559,1,6,Yearly,31-12-77 12:00
Y12560,1,6,Yearly,31-12-77 12:00
Y12561,1,6,Yearly,31-12-77 12:00
Y12562,1,6,Yearly,31-12-63 12:00
Y12563,1,6,Yearly,31-12-63 12:00
Y12564,1,6,Yearly,31-12-63 12:00
Y12565,1,6,Yearly,31-12-63 12:00
Y12566,1,6,Yearly,31-12-63 12:00
Y12567,1,6,Yearly,31-12-63 12:00
Y12568,1,6,Yearly,31-12-63 12:00
Y12569,1,6,Yearly,31-12-63 12:00
Y12570,1,6,Yearly,31-12-63 12:00
Y12571,1,6,Yearly,31-12-63 12:00
Y12572,1,6,Yearly,31-12-63 12:00
Y12573,1,6,Yearly,31-12-63 12:00
Y12574,1,6,Yearly,31-12-63 12:00
Y12575,1,6,Yearly,31-12-63 12:00
Y12576,1,6,Yearly,31-12-63 12:00
Y12577,1,6,Yearly,31-12-63 12:00
Y12578,1,6,Yearly,31-12-63 12:00
Y12579,1,6,Yearly,31-12-77 12:00
Y12580,1,6,Yearly,31-12-77 12:00
Y12581,1,6,Yearly,31-12-77 12:00
Y12582,1,6,Yearly,31-12-77 12:00
Y12583,1,6,Yearly,31-12-77 12:00
Y12584,1,6,Yearly,31-12-77 12:00
Y12585,1,6,Yearly,31-12-63 12:00
Y12586,1,6,Yearly,31-12-63 12:00
Y12587,1,6,Yearly,31-12-63 12:00
Y12588,1,6,Yearly,31-12-63 12:00
Y12589,1,6,Yearly,31-12-63 12:00
Y12590,1,6,Yearly,31-12-63 12:00
Y12591,1,6,Yearly,31-12-77 12:00
Y12592,1,6,Yearly,31-12-77 12:00
Y12593,1,6,Yearly,31-12-77 12:00
Y12594,1,6,Yearly,31-12-77 12:00
Y12595,1,6,Yearly,31-12-77 12:00
Y12596,1,6,Yearly,31-12-63 12:00
Y12597,1,6,Yearly,31-12-77 12:00
Y12598,1,6,Yearly,31-12-77 12:00
Y12599,1,6,Yearly,31-12-77 12:00
Y12600,1,6,Yearly,31-12-77 12:00
Y12601,1,6,Yearly,31-12-77 12:00
Y12602,1,6,Yearly,31-12-77 12:00
Y12603,1,6,Yearly,31-12-77 12:00
Y12604,1,6,Yearly,31-12-63 12:00
Y12605,1,6,Yearly,31-12-63 12:00
Y12606,1,6,Yearly,31-12-63 12:00
Y12607,1,6,Yearly,31-12-63 12:00
Y12608,1,6,Yearly,31-12-63 12:00
Y12609,1,6,Yearly,31-12-63 12:00
Y12610,1,6,Yearly,31-12-63 12:00
Y12611,1,6,Yearly,31-12-63 12:00
Y12612,1,6,Yearly,31-12-63 12:00
Y12613,1,6,Yearly,31-12-63 12:00
Y12614,1,6,Yearly,31-12-63 12:00
Y12615,1,6,Yearly,31-12-63 12:00
Y12616,1,6,Yearly,31-12-63 12:00
Y12617,1,6,Yearly,31-12-63 12:00
Y12618,1,6,Yearly,31-12-63 12:00
Y12619,1,6,Yearly,31-12-63 12:00
Y12620,1,6,Yearly,31-12-63 12:00
Y12621,1,6,Yearly,31-12-63 12:00
Y12622,1,6,Yearly,31-12-63 12:00
Y12623,1,6,Yearly,31-12-63 12:00
Y12624,1,6,Yearly,31-12-63 12:00
Y12625,1,6,Yearly,31-12-63 12:00
Y12626,1,6,Yearly,31-12-63 12:00
Y12627,1,6,Yearly,31-12-63 12:00
Y12628,1,6,Yearly,31-12-63 12:00
Y12629,1,6,Yearly,31-12-63 12:00
Y12630,1,6,Yearly,31-12-63 12:00
Y12631,1,6,Yearly,31-12-63 12:00
Y12632,1,6,Yearly,31-12-63 12:00
Y12633,1,6,Yearly,31-12-63 12:00
Y12634,1,6,Yearly,31-12-63 12:00
Y12635,1,6,Yearly,31-12-63 12:00
Y12636,1,6,Yearly,31-12-63 12:00
Y12637,1,6,Yearly,31-12-63 12:00
Y12638,1,6,Yearly,31-12-63 12:00
Y12639,1,6,Yearly,31-12-63 12:00
Y12640,1,6,Yearly,31-12-63 12:00
Y12641,1,6,Yearly,31-12-63 12:00
Y12642,1,6,Yearly,31-12-63 12:00
Y12643,1,6,Yearly,31-12-63 12:00
Y12644,1,6,Yearly,31-12-63 12:00
Y12645,1,6,Yearly,31-12-63 12:00
Y12646,1,6,Yearly,31-12-63 12:00
Y12647,1,6,Yearly,31-12-63 12:00
Y12648,1,6,Yearly,31-12-63 12:00
Y12649,1,6,Yearly,31-12-63 12:00
Y12650,1,6,Yearly,31-12-63 12:00
Y12651,1,6,Yearly,31-12-77 12:00
Y12652,1,6,Yearly,31-12-77 12:00
Y12653,1,6,Yearly,31-12-77 12:00
Y12654,1,6,Yearly,31-12-77 12:00
Y12655,1,6,Yearly,31-12-77 12:00
Y12656,1,6,Yearly,31-12-77 12:00
Y12657,1,6,Yearly,31-12-63 12:00
Y12658,1,6,Yearly,31-12-63 12:00
Y12659,1,6,Yearly,31-12-77 12:00
Y12660,1,6,Yearly,31-12-77 12:00
Y12661,1,6,Yearly,31-12-77 12:00
Y12662,1,6,Yearly,31-12-77 12:00
Y12663,1,6,Yearly,31-12-77 12:00
Y12664,1,6,Yearly,31-12-77 12:00
Y12665,1,6,Yearly,31-12-77 12:00
Y12666,1,6,Yearly,31-12-77 12:00
Y12667,1,6,Yearly,31-12-77 12:00
Y12668,1,6,Yearly,31-12-77 12:00
Y12669,1,6,Yearly,31-12-77 12:00
Y12670,1,6,Yearly,31-12-77 12:00
Y12671,1,6,Yearly,31-12-77 12:00
Y12672,1,6,Yearly,31-12-77 12:00
Y12673,1,6,Yearly,31-12-77 12:00
Y12674,1,6,Yearly,31-12-77 12:00
Y12675,1,6,Yearly,31-12-63 12:00
Y12676,1,6,Yearly,31-12-63 12:00
Y12677,1,6,Yearly,31-12-63 12:00
Y12678,1,6,Yearly,31-12-63 12:00
Y12679,1,6,Yearly,31-12-63 12:00
Y12680,1,6,Yearly,31-12-63 12:00
Y12681,1,6,Yearly,31-12-63 12:00
Y12682,1,6,Yearly,31-12-63 12:00
Y12683,1,6,Yearly,31-12-63 12:00
Y12684,1,6,Yearly,31-12-63 12:00
Y12685,1,6,Yearly,31-12-63 12:00
Y12686,1,6,Yearly,31-12-63 12:00
Y12687,1,6,Yearly,31-12-77 12:00
Y12688,1,6,Yearly,31-12-77 12:00
Y12689,1,6,Yearly,31-12-77 12:00
Y12690,1,6,Yearly,31-12-77 12:00
Y12691,1,6,Yearly,31-12-63 12:00
